image,label,client,split
cifar10/cifar10/train/bird/30980_bird.png,2,9,train
cifar10/cifar10/train/bird/36385_bird.png,2,5,train
cifar10/cifar10/train/bird/45550_bird.png,2,2,train
cifar10/cifar10/train/bird/15995_bird.png,2,0,valid
cifar10/cifar10/train/bird/13989_bird.png,2,0,valid
cifar10/cifar10/train/bird/25276_bird.png,2,1,train
cifar10/cifar10/train/bird/37333_bird.png,2,9,train
cifar10/cifar10/train/bird/42180_bird.png,2,5,valid
cifar10/cifar10/train/bird/31223_bird.png,2,1,train
cifar10/cifar10/train/bird/44203_bird.png,2,9,train
cifar10/cifar10/train/bird/36639_bird.png,2,3,train
cifar10/cifar10/train/bird/10968_bird.png,2,5,train
cifar10/cifar10/train/bird/16807_bird.png,2,9,train
cifar10/cifar10/train/bird/32723_bird.png,2,3,valid
cifar10/cifar10/train/bird/33490_bird.png,2,5,valid
cifar10/cifar10/train/bird/25282_bird.png,2,0,train
cifar10/cifar10/train/bird/25743_bird.png,2,9,train
cifar10/cifar10/train/bird/25022_bird.png,2,0,valid
cifar10/cifar10/train/bird/19815_bird.png,2,0,valid
cifar10/cifar10/train/bird/20880_bird.png,2,5,train
cifar10/cifar10/train/bird/22511_bird.png,2,3,train
cifar10/cifar10/train/bird/45306_bird.png,2,5,train
cifar10/cifar10/train/bird/25921_bird.png,2,8,train
cifar10/cifar10/train/bird/24902_bird.png,2,0,train
cifar10/cifar10/train/bird/47123_bird.png,2,8,train
cifar10/cifar10/train/bird/38830_bird.png,2,9,train
cifar10/cifar10/train/bird/37560_bird.png,2,3,train
cifar10/cifar10/train/bird/4526_bird.png,2,1,train
cifar10/cifar10/train/bird/20283_bird.png,2,4,train
cifar10/cifar10/train/bird/5836_bird.png,2,2,train
cifar10/cifar10/train/bird/12473_bird.png,2,9,valid
cifar10/cifar10/train/bird/14769_bird.png,2,9,train
cifar10/cifar10/train/bird/34624_bird.png,2,5,train
cifar10/cifar10/train/bird/29511_bird.png,2,9,valid
cifar10/cifar10/train/bird/15125_bird.png,2,6,valid
cifar10/cifar10/train/bird/34985_bird.png,2,4,train
cifar10/cifar10/train/bird/29126_bird.png,2,9,train
cifar10/cifar10/train/bird/14774_bird.png,2,4,train
cifar10/cifar10/train/bird/17559_bird.png,2,4,train
cifar10/cifar10/train/bird/39339_bird.png,2,5,valid
cifar10/cifar10/train/bird/46826_bird.png,2,5,valid
cifar10/cifar10/train/bird/9802_bird.png,2,3,valid
cifar10/cifar10/train/bird/36920_bird.png,2,2,train
cifar10/cifar10/train/bird/19655_bird.png,2,1,train
cifar10/cifar10/train/bird/11171_bird.png,2,1,train
cifar10/cifar10/train/bird/35157_bird.png,2,8,train
cifar10/cifar10/train/bird/15146_bird.png,2,3,train
cifar10/cifar10/train/bird/35959_bird.png,2,6,valid
cifar10/cifar10/train/bird/17267_bird.png,2,4,valid
cifar10/cifar10/train/bird/31173_bird.png,2,9,valid
cifar10/cifar10/train/bird/11789_bird.png,2,3,valid
cifar10/cifar10/train/bird/25200_bird.png,2,5,valid
cifar10/cifar10/train/bird/7380_bird.png,2,5,valid
cifar10/cifar10/train/bird/47508_bird.png,2,9,train
cifar10/cifar10/train/bird/46284_bird.png,2,0,valid
cifar10/cifar10/train/bird/40545_bird.png,2,6,train
cifar10/cifar10/train/bird/47294_bird.png,2,6,valid
cifar10/cifar10/train/bird/26968_bird.png,2,3,train
cifar10/cifar10/train/bird/44302_bird.png,2,4,train
cifar10/cifar10/train/bird/34463_bird.png,2,5,train
cifar10/cifar10/train/bird/14327_bird.png,2,2,train
cifar10/cifar10/train/bird/21099_bird.png,2,8,valid
cifar10/cifar10/train/bird/12667_bird.png,2,4,train
cifar10/cifar10/train/bird/10959_bird.png,2,4,train
cifar10/cifar10/train/bird/34885_bird.png,2,5,train
cifar10/cifar10/train/bird/36778_bird.png,2,3,train
cifar10/cifar10/train/bird/910_bird.png,2,4,valid
cifar10/cifar10/train/bird/18788_bird.png,2,4,train
cifar10/cifar10/train/bird/4070_bird.png,2,9,train
cifar10/cifar10/train/bird/19330_bird.png,2,0,valid
cifar10/cifar10/train/bird/26119_bird.png,2,9,train
cifar10/cifar10/train/bird/48835_bird.png,2,4,train
cifar10/cifar10/train/bird/9552_bird.png,2,5,train
cifar10/cifar10/train/bird/2535_bird.png,2,0,valid
cifar10/cifar10/train/bird/6414_bird.png,2,3,valid
cifar10/cifar10/train/bird/20737_bird.png,2,6,valid
cifar10/cifar10/train/bird/34580_bird.png,2,0,train
cifar10/cifar10/train/bird/40371_bird.png,2,5,train
cifar10/cifar10/train/bird/27492_bird.png,2,9,valid
cifar10/cifar10/train/bird/25646_bird.png,2,5,valid
cifar10/cifar10/train/bird/17016_bird.png,2,4,train
cifar10/cifar10/train/bird/10360_bird.png,2,4,valid
cifar10/cifar10/train/bird/33303_bird.png,2,8,train
cifar10/cifar10/train/bird/17064_bird.png,2,3,train
cifar10/cifar10/train/bird/18720_bird.png,2,8,train
cifar10/cifar10/train/bird/42098_bird.png,2,0,train
cifar10/cifar10/train/bird/19236_bird.png,2,1,valid
cifar10/cifar10/train/bird/8440_bird.png,2,5,train
cifar10/cifar10/train/bird/43082_bird.png,2,9,valid
cifar10/cifar10/train/bird/30690_bird.png,2,5,train
cifar10/cifar10/train/bird/1008_bird.png,2,3,valid
cifar10/cifar10/train/bird/17767_bird.png,2,9,train
cifar10/cifar10/train/bird/49068_bird.png,2,5,train
cifar10/cifar10/train/bird/1328_bird.png,2,4,valid
cifar10/cifar10/train/bird/49888_bird.png,2,4,train
cifar10/cifar10/train/bird/13777_bird.png,2,6,train
cifar10/cifar10/train/bird/40244_bird.png,2,9,valid
cifar10/cifar10/train/bird/35537_bird.png,2,8,train
cifar10/cifar10/train/bird/13362_bird.png,2,5,train
cifar10/cifar10/train/bird/30602_bird.png,2,5,train
cifar10/cifar10/train/bird/12267_bird.png,2,8,valid
cifar10/cifar10/train/bird/21348_bird.png,2,4,valid
cifar10/cifar10/train/bird/48244_bird.png,2,7,train
cifar10/cifar10/train/bird/3708_bird.png,2,8,valid
cifar10/cifar10/train/bird/22535_bird.png,2,0,train
cifar10/cifar10/train/bird/18225_bird.png,2,2,valid
cifar10/cifar10/train/bird/975_bird.png,2,8,valid
cifar10/cifar10/train/bird/20073_bird.png,2,0,train
cifar10/cifar10/train/bird/29162_bird.png,2,9,valid
cifar10/cifar10/train/bird/41423_bird.png,2,5,valid
cifar10/cifar10/train/bird/33350_bird.png,2,3,train
cifar10/cifar10/train/bird/29076_bird.png,2,6,train
cifar10/cifar10/train/bird/47248_bird.png,2,9,valid
cifar10/cifar10/train/bird/8322_bird.png,2,9,train
cifar10/cifar10/train/bird/586_bird.png,2,1,train
cifar10/cifar10/train/bird/36441_bird.png,2,5,valid
cifar10/cifar10/train/bird/18466_bird.png,2,9,valid
cifar10/cifar10/train/bird/5012_bird.png,2,4,valid
cifar10/cifar10/train/bird/34307_bird.png,2,4,train
cifar10/cifar10/train/bird/6388_bird.png,2,3,valid
cifar10/cifar10/train/bird/4811_bird.png,2,5,valid
cifar10/cifar10/train/bird/32467_bird.png,2,0,valid
cifar10/cifar10/train/bird/33377_bird.png,2,3,valid
cifar10/cifar10/train/bird/9038_bird.png,2,9,valid
cifar10/cifar10/train/bird/9858_bird.png,2,0,train
cifar10/cifar10/train/bird/35063_bird.png,2,3,train
cifar10/cifar10/train/bird/18880_bird.png,2,4,train
cifar10/cifar10/train/bird/39935_bird.png,2,9,train
cifar10/cifar10/train/bird/23453_bird.png,2,3,train
cifar10/cifar10/train/bird/18287_bird.png,2,9,valid
cifar10/cifar10/train/bird/35493_bird.png,2,4,train
cifar10/cifar10/train/bird/10860_bird.png,2,3,train
cifar10/cifar10/train/bird/46478_bird.png,2,9,train
cifar10/cifar10/train/bird/13424_bird.png,2,9,train
cifar10/cifar10/train/bird/45533_bird.png,2,0,train
cifar10/cifar10/train/bird/11017_bird.png,2,5,train
cifar10/cifar10/train/bird/15285_bird.png,2,5,train
cifar10/cifar10/train/bird/35708_bird.png,2,8,train
cifar10/cifar10/train/bird/39008_bird.png,2,4,train
cifar10/cifar10/train/bird/46522_bird.png,2,3,valid
cifar10/cifar10/train/bird/6296_bird.png,2,9,train
cifar10/cifar10/train/bird/29389_bird.png,2,4,valid
cifar10/cifar10/train/bird/17329_bird.png,2,1,train
cifar10/cifar10/train/bird/3291_bird.png,2,3,train
cifar10/cifar10/train/bird/24399_bird.png,2,9,valid
cifar10/cifar10/train/bird/20700_bird.png,2,3,train
cifar10/cifar10/train/bird/28399_bird.png,2,6,valid
cifar10/cifar10/train/bird/2062_bird.png,2,3,valid
cifar10/cifar10/train/bird/39540_bird.png,2,8,train
cifar10/cifar10/train/bird/10398_bird.png,2,1,train
cifar10/cifar10/train/bird/10474_bird.png,2,9,valid
cifar10/cifar10/train/bird/17117_bird.png,2,6,valid
cifar10/cifar10/train/bird/36622_bird.png,2,9,train
cifar10/cifar10/train/bird/25296_bird.png,2,9,train
cifar10/cifar10/train/bird/27326_bird.png,2,1,valid
cifar10/cifar10/train/bird/17379_bird.png,2,0,train
cifar10/cifar10/train/bird/27599_bird.png,2,3,train
cifar10/cifar10/train/bird/9215_bird.png,2,5,valid
cifar10/cifar10/train/bird/4841_bird.png,2,8,train
cifar10/cifar10/train/bird/36130_bird.png,2,5,train
cifar10/cifar10/train/bird/27204_bird.png,2,3,train
cifar10/cifar10/train/bird/63_bird.png,2,9,train
cifar10/cifar10/train/bird/28116_bird.png,2,5,valid
cifar10/cifar10/train/bird/39520_bird.png,2,9,train
cifar10/cifar10/train/bird/3626_bird.png,2,4,valid
cifar10/cifar10/train/bird/29563_bird.png,2,3,train
cifar10/cifar10/train/bird/11961_bird.png,2,4,valid
cifar10/cifar10/train/bird/12137_bird.png,2,0,train
cifar10/cifar10/train/bird/17194_bird.png,2,4,valid
cifar10/cifar10/train/bird/12574_bird.png,2,3,train
cifar10/cifar10/train/bird/21906_bird.png,2,8,train
cifar10/cifar10/train/bird/49432_bird.png,2,4,valid
cifar10/cifar10/train/bird/36242_bird.png,2,1,train
cifar10/cifar10/train/bird/44005_bird.png,2,1,valid
cifar10/cifar10/train/bird/39648_bird.png,2,5,valid
cifar10/cifar10/train/bird/3462_bird.png,2,4,train
cifar10/cifar10/train/bird/6921_bird.png,2,0,train
cifar10/cifar10/train/bird/48589_bird.png,2,1,train
cifar10/cifar10/train/bird/31677_bird.png,2,3,train
cifar10/cifar10/train/bird/25089_bird.png,2,2,train
cifar10/cifar10/train/bird/37403_bird.png,2,4,valid
cifar10/cifar10/train/bird/14459_bird.png,2,4,valid
cifar10/cifar10/train/bird/22561_bird.png,2,9,train
cifar10/cifar10/train/bird/42428_bird.png,2,0,train
cifar10/cifar10/train/bird/20839_bird.png,2,0,valid
cifar10/cifar10/train/bird/14012_bird.png,2,0,train
cifar10/cifar10/train/bird/14655_bird.png,2,3,train
cifar10/cifar10/train/bird/38750_bird.png,2,5,train
cifar10/cifar10/train/bird/20077_bird.png,2,0,valid
cifar10/cifar10/train/bird/3037_bird.png,2,8,valid
cifar10/cifar10/train/bird/33103_bird.png,2,5,train
cifar10/cifar10/train/bird/47957_bird.png,2,6,train
cifar10/cifar10/train/bird/23014_bird.png,2,5,train
cifar10/cifar10/train/bird/10412_bird.png,2,3,train
cifar10/cifar10/train/bird/4647_bird.png,2,9,train
cifar10/cifar10/train/bird/14371_bird.png,2,1,train
cifar10/cifar10/train/bird/17834_bird.png,2,2,train
cifar10/cifar10/train/bird/41891_bird.png,2,9,train
cifar10/cifar10/train/bird/21981_bird.png,2,9,valid
cifar10/cifar10/train/bird/36492_bird.png,2,5,train
cifar10/cifar10/train/bird/11710_bird.png,2,1,valid
cifar10/cifar10/train/bird/25901_bird.png,2,7,valid
cifar10/cifar10/train/bird/4880_bird.png,2,5,valid
cifar10/cifar10/train/bird/27197_bird.png,2,3,train
cifar10/cifar10/train/bird/28031_bird.png,2,5,train
cifar10/cifar10/train/bird/18727_bird.png,2,9,train
cifar10/cifar10/train/bird/13506_bird.png,2,1,train
cifar10/cifar10/train/bird/45119_bird.png,2,3,valid
cifar10/cifar10/train/bird/6408_bird.png,2,3,train
cifar10/cifar10/train/bird/14294_bird.png,2,6,train
cifar10/cifar10/train/bird/36835_bird.png,2,9,train
cifar10/cifar10/train/bird/35871_bird.png,2,5,train
cifar10/cifar10/train/bird/15922_bird.png,2,9,valid
cifar10/cifar10/train/bird/38638_bird.png,2,5,valid
cifar10/cifar10/train/bird/11630_bird.png,2,4,train
cifar10/cifar10/train/bird/42014_bird.png,2,4,train
cifar10/cifar10/train/bird/26995_bird.png,2,9,train
cifar10/cifar10/train/bird/11816_bird.png,2,6,train
cifar10/cifar10/train/bird/15789_bird.png,2,3,valid
cifar10/cifar10/train/bird/27825_bird.png,2,5,train
cifar10/cifar10/train/bird/41333_bird.png,2,4,train
cifar10/cifar10/train/bird/37811_bird.png,2,0,train
cifar10/cifar10/train/bird/3511_bird.png,2,8,train
cifar10/cifar10/train/bird/7783_bird.png,2,3,train
cifar10/cifar10/train/bird/19153_bird.png,2,4,train
cifar10/cifar10/train/bird/42197_bird.png,2,7,train
cifar10/cifar10/train/bird/25626_bird.png,2,0,train
cifar10/cifar10/train/bird/25175_bird.png,2,9,valid
cifar10/cifar10/train/bird/31374_bird.png,2,4,train
cifar10/cifar10/train/bird/4491_bird.png,2,8,valid
cifar10/cifar10/train/bird/33822_bird.png,2,5,train
cifar10/cifar10/train/bird/24780_bird.png,2,5,valid
cifar10/cifar10/train/bird/26663_bird.png,2,9,valid
cifar10/cifar10/train/bird/47281_bird.png,2,4,valid
cifar10/cifar10/train/bird/14156_bird.png,2,5,valid
cifar10/cifar10/train/bird/48232_bird.png,2,0,train
cifar10/cifar10/train/bird/30102_bird.png,2,1,valid
cifar10/cifar10/train/bird/15788_bird.png,2,5,valid
cifar10/cifar10/train/bird/42832_bird.png,2,3,train
cifar10/cifar10/train/bird/2507_bird.png,2,6,train
cifar10/cifar10/train/bird/1184_bird.png,2,7,train
cifar10/cifar10/train/bird/47411_bird.png,2,9,train
cifar10/cifar10/train/bird/29297_bird.png,2,4,train
cifar10/cifar10/train/bird/2719_bird.png,2,1,train
cifar10/cifar10/train/bird/6691_bird.png,2,4,train
cifar10/cifar10/train/bird/5871_bird.png,2,1,train
cifar10/cifar10/train/bird/6583_bird.png,2,3,valid
cifar10/cifar10/train/bird/41604_bird.png,2,1,valid
cifar10/cifar10/train/bird/34836_bird.png,2,4,valid
cifar10/cifar10/train/bird/4418_bird.png,2,5,train
cifar10/cifar10/train/bird/48922_bird.png,2,8,valid
cifar10/cifar10/train/bird/45785_bird.png,2,5,valid
cifar10/cifar10/train/bird/10263_bird.png,2,9,valid
cifar10/cifar10/train/bird/20216_bird.png,2,3,train
cifar10/cifar10/train/bird/23128_bird.png,2,8,train
cifar10/cifar10/train/bird/13542_bird.png,2,8,train
cifar10/cifar10/train/bird/16472_bird.png,2,3,valid
cifar10/cifar10/train/bird/4455_bird.png,2,5,train
cifar10/cifar10/train/bird/35488_bird.png,2,3,train
cifar10/cifar10/train/bird/32477_bird.png,2,4,valid
cifar10/cifar10/train/bird/41299_bird.png,2,4,train
cifar10/cifar10/train/bird/21711_bird.png,2,7,train
cifar10/cifar10/train/bird/35168_bird.png,2,8,valid
cifar10/cifar10/train/bird/49972_bird.png,2,3,train
cifar10/cifar10/train/bird/37278_bird.png,2,5,train
cifar10/cifar10/train/bird/19888_bird.png,2,4,valid
cifar10/cifar10/train/bird/6757_bird.png,2,9,train
cifar10/cifar10/train/bird/13438_bird.png,2,8,valid
cifar10/cifar10/train/bird/16176_bird.png,2,4,train
cifar10/cifar10/train/bird/48779_bird.png,2,5,train
cifar10/cifar10/train/bird/33854_bird.png,2,5,train
cifar10/cifar10/train/bird/42694_bird.png,2,9,train
cifar10/cifar10/train/bird/14206_bird.png,2,3,valid
cifar10/cifar10/train/bird/16761_bird.png,2,5,train
cifar10/cifar10/train/bird/28872_bird.png,2,7,valid
cifar10/cifar10/train/bird/11220_bird.png,2,4,train
cifar10/cifar10/train/bird/1067_bird.png,2,9,valid
cifar10/cifar10/train/bird/31411_bird.png,2,5,train
cifar10/cifar10/train/bird/49755_bird.png,2,4,train
cifar10/cifar10/train/bird/4776_bird.png,2,8,valid
cifar10/cifar10/train/bird/2626_bird.png,2,9,train
cifar10/cifar10/train/bird/31623_bird.png,2,8,train
cifar10/cifar10/train/bird/12945_bird.png,2,5,valid
cifar10/cifar10/train/bird/19916_bird.png,2,1,train
cifar10/cifar10/train/bird/1867_bird.png,2,9,valid
cifar10/cifar10/train/bird/35673_bird.png,2,5,train
cifar10/cifar10/train/bird/21442_bird.png,2,8,train
cifar10/cifar10/train/bird/28281_bird.png,2,4,valid
cifar10/cifar10/train/bird/45849_bird.png,2,0,train
cifar10/cifar10/train/bird/49329_bird.png,2,8,valid
cifar10/cifar10/train/bird/3673_bird.png,2,1,valid
cifar10/cifar10/train/bird/29709_bird.png,2,3,train
cifar10/cifar10/train/bird/35967_bird.png,2,9,train
cifar10/cifar10/train/bird/16279_bird.png,2,5,train
cifar10/cifar10/train/bird/8750_bird.png,2,0,valid
cifar10/cifar10/train/bird/3446_bird.png,2,5,valid
cifar10/cifar10/train/bird/41481_bird.png,2,6,train
cifar10/cifar10/train/bird/49106_bird.png,2,1,valid
cifar10/cifar10/train/bird/37435_bird.png,2,9,train
cifar10/cifar10/train/bird/25263_bird.png,2,8,train
cifar10/cifar10/train/bird/17761_bird.png,2,3,valid
cifar10/cifar10/train/bird/32181_bird.png,2,5,train
cifar10/cifar10/train/bird/3645_bird.png,2,6,train
cifar10/cifar10/train/bird/1003_bird.png,2,1,train
cifar10/cifar10/train/bird/33293_bird.png,2,4,train
cifar10/cifar10/train/bird/26536_bird.png,2,3,valid
cifar10/cifar10/train/bird/32409_bird.png,2,4,valid
cifar10/cifar10/train/bird/44652_bird.png,2,5,train
cifar10/cifar10/train/bird/38060_bird.png,2,4,train
cifar10/cifar10/train/bird/1533_bird.png,2,5,valid
cifar10/cifar10/train/bird/20959_bird.png,2,6,train
cifar10/cifar10/train/bird/15895_bird.png,2,4,train
cifar10/cifar10/train/bird/13786_bird.png,2,9,valid
cifar10/cifar10/train/bird/48082_bird.png,2,9,train
cifar10/cifar10/train/bird/38741_bird.png,2,3,train
cifar10/cifar10/train/bird/5903_bird.png,2,5,valid
cifar10/cifar10/train/bird/27980_bird.png,2,9,train
cifar10/cifar10/train/bird/19213_bird.png,2,6,train
cifar10/cifar10/train/bird/31272_bird.png,2,5,train
cifar10/cifar10/train/bird/20671_bird.png,2,4,train
cifar10/cifar10/train/bird/6774_bird.png,2,3,train
cifar10/cifar10/train/bird/28377_bird.png,2,8,valid
cifar10/cifar10/train/bird/2378_bird.png,2,8,train
cifar10/cifar10/train/bird/31130_bird.png,2,3,train
cifar10/cifar10/train/bird/45818_bird.png,2,4,valid
cifar10/cifar10/train/bird/14435_bird.png,2,8,train
cifar10/cifar10/train/bird/35887_bird.png,2,5,train
cifar10/cifar10/train/bird/33218_bird.png,2,4,valid
cifar10/cifar10/train/bird/14887_bird.png,2,5,train
cifar10/cifar10/train/bird/31401_bird.png,2,3,valid
cifar10/cifar10/train/bird/39128_bird.png,2,4,train
cifar10/cifar10/train/bird/4052_bird.png,2,5,train
cifar10/cifar10/train/bird/1295_bird.png,2,6,valid
cifar10/cifar10/train/bird/39051_bird.png,2,1,train
cifar10/cifar10/train/bird/46405_bird.png,2,5,valid
cifar10/cifar10/train/bird/28568_bird.png,2,4,valid
cifar10/cifar10/train/bird/19611_bird.png,2,3,valid
cifar10/cifar10/train/bird/33587_bird.png,2,0,train
cifar10/cifar10/train/bird/43823_bird.png,2,2,valid
cifar10/cifar10/train/bird/13107_bird.png,2,3,valid
cifar10/cifar10/train/bird/27592_bird.png,2,5,train
cifar10/cifar10/train/bird/31495_bird.png,2,9,train
cifar10/cifar10/train/bird/5634_bird.png,2,6,train
cifar10/cifar10/train/bird/33152_bird.png,2,3,train
cifar10/cifar10/train/bird/38556_bird.png,2,1,train
cifar10/cifar10/train/bird/42091_bird.png,2,4,train
cifar10/cifar10/train/bird/46125_bird.png,2,5,valid
cifar10/cifar10/train/bird/13492_bird.png,2,1,valid
cifar10/cifar10/train/bird/6542_bird.png,2,4,train
cifar10/cifar10/train/bird/49248_bird.png,2,1,train
cifar10/cifar10/train/bird/19392_bird.png,2,5,valid
cifar10/cifar10/train/bird/3944_bird.png,2,2,train
cifar10/cifar10/train/bird/26957_bird.png,2,9,valid
cifar10/cifar10/train/bird/43116_bird.png,2,3,train
cifar10/cifar10/train/bird/36883_bird.png,2,3,train
cifar10/cifar10/train/bird/24413_bird.png,2,4,train
cifar10/cifar10/train/bird/2867_bird.png,2,1,valid
cifar10/cifar10/train/bird/38705_bird.png,2,4,train
cifar10/cifar10/train/bird/25222_bird.png,2,9,valid
cifar10/cifar10/train/bird/13637_bird.png,2,5,train
cifar10/cifar10/train/bird/8016_bird.png,2,5,train
cifar10/cifar10/train/bird/40714_bird.png,2,4,train
cifar10/cifar10/train/bird/14646_bird.png,2,6,train
cifar10/cifar10/train/bird/26414_bird.png,2,6,train
cifar10/cifar10/train/bird/31005_bird.png,2,7,train
cifar10/cifar10/train/bird/5712_bird.png,2,5,valid
cifar10/cifar10/train/bird/2090_bird.png,2,3,train
cifar10/cifar10/train/bird/49342_bird.png,2,5,valid
cifar10/cifar10/train/bird/27484_bird.png,2,3,train
cifar10/cifar10/train/bird/34968_bird.png,2,4,train
cifar10/cifar10/train/bird/2744_bird.png,2,5,train
cifar10/cifar10/train/bird/26442_bird.png,2,9,valid
cifar10/cifar10/train/bird/22960_bird.png,2,9,train
cifar10/cifar10/train/bird/41085_bird.png,2,8,train
cifar10/cifar10/train/bird/43680_bird.png,2,1,train
cifar10/cifar10/train/bird/28708_bird.png,2,5,valid
cifar10/cifar10/train/bird/40849_bird.png,2,3,valid
cifar10/cifar10/train/bird/44660_bird.png,2,8,valid
cifar10/cifar10/train/bird/15828_bird.png,2,6,train
cifar10/cifar10/train/bird/11921_bird.png,2,3,valid
cifar10/cifar10/train/bird/27743_bird.png,2,9,train
cifar10/cifar10/train/bird/38746_bird.png,2,5,train
cifar10/cifar10/train/bird/7466_bird.png,2,4,valid
cifar10/cifar10/train/bird/12156_bird.png,2,6,valid
cifar10/cifar10/train/bird/35230_bird.png,2,4,train
cifar10/cifar10/train/bird/24379_bird.png,2,7,train
cifar10/cifar10/train/bird/11340_bird.png,2,5,valid
cifar10/cifar10/train/bird/2126_bird.png,2,3,train
cifar10/cifar10/train/bird/11511_bird.png,2,2,train
cifar10/cifar10/train/bird/28517_bird.png,2,9,valid
cifar10/cifar10/train/bird/37686_bird.png,2,8,train
cifar10/cifar10/train/bird/47353_bird.png,2,8,train
cifar10/cifar10/train/bird/16266_bird.png,2,1,valid
cifar10/cifar10/train/bird/36184_bird.png,2,9,train
cifar10/cifar10/train/bird/787_bird.png,2,5,train
cifar10/cifar10/train/deer/16689_deer.png,4,2,train
cifar10/cifar10/train/deer/18293_deer.png,4,2,train
cifar10/cifar10/train/deer/3723_deer.png,4,2,train
cifar10/cifar10/train/deer/6594_deer.png,4,2,train
cifar10/cifar10/train/deer/47345_deer.png,4,5,train
cifar10/cifar10/train/deer/49895_deer.png,4,2,train
cifar10/cifar10/train/deer/38824_deer.png,4,1,train
cifar10/cifar10/train/deer/18161_deer.png,4,8,train
cifar10/cifar10/train/deer/37193_deer.png,4,5,train
cifar10/cifar10/train/deer/21460_deer.png,4,8,train
cifar10/cifar10/train/deer/42383_deer.png,4,8,valid
cifar10/cifar10/train/deer/26460_deer.png,4,8,valid
cifar10/cifar10/train/deer/45811_deer.png,4,4,valid
cifar10/cifar10/train/deer/32119_deer.png,4,1,train
cifar10/cifar10/train/deer/10979_deer.png,4,9,train
cifar10/cifar10/train/deer/27220_deer.png,4,2,train
cifar10/cifar10/train/deer/6569_deer.png,4,8,train
cifar10/cifar10/train/deer/43055_deer.png,4,2,train
cifar10/cifar10/train/deer/16068_deer.png,4,6,train
cifar10/cifar10/train/deer/43950_deer.png,4,8,train
cifar10/cifar10/train/deer/3377_deer.png,4,2,train
cifar10/cifar10/train/deer/17123_deer.png,4,8,valid
cifar10/cifar10/train/deer/13715_deer.png,4,2,valid
cifar10/cifar10/train/deer/40798_deer.png,4,8,train
cifar10/cifar10/train/deer/24504_deer.png,4,4,train
cifar10/cifar10/train/deer/33979_deer.png,4,2,train
cifar10/cifar10/train/deer/16033_deer.png,4,1,train
cifar10/cifar10/train/deer/19569_deer.png,4,2,train
cifar10/cifar10/train/deer/23743_deer.png,4,1,train
cifar10/cifar10/train/deer/18918_deer.png,4,2,train
cifar10/cifar10/train/deer/18136_deer.png,4,2,train
cifar10/cifar10/train/deer/27017_deer.png,4,5,train
cifar10/cifar10/train/deer/1297_deer.png,4,2,train
cifar10/cifar10/train/deer/12136_deer.png,4,8,valid
cifar10/cifar10/train/deer/35854_deer.png,4,9,valid
cifar10/cifar10/train/deer/31470_deer.png,4,2,valid
cifar10/cifar10/train/deer/46803_deer.png,4,2,valid
cifar10/cifar10/train/deer/5488_deer.png,4,4,train
cifar10/cifar10/train/deer/36142_deer.png,4,8,train
cifar10/cifar10/train/deer/42629_deer.png,4,8,valid
cifar10/cifar10/train/deer/6838_deer.png,4,2,train
cifar10/cifar10/train/deer/49597_deer.png,4,2,valid
cifar10/cifar10/train/deer/18734_deer.png,4,5,train
cifar10/cifar10/train/deer/47348_deer.png,4,4,valid
cifar10/cifar10/train/deer/47436_deer.png,4,1,valid
cifar10/cifar10/train/deer/19797_deer.png,4,5,train
cifar10/cifar10/train/deer/35877_deer.png,4,4,train
cifar10/cifar10/train/deer/16264_deer.png,4,5,train
cifar10/cifar10/train/deer/34575_deer.png,4,2,valid
cifar10/cifar10/train/deer/48812_deer.png,4,2,train
cifar10/cifar10/train/deer/1923_deer.png,4,1,train
cifar10/cifar10/train/deer/31349_deer.png,4,2,valid
cifar10/cifar10/train/deer/40099_deer.png,4,8,valid
cifar10/cifar10/train/deer/8046_deer.png,4,8,train
cifar10/cifar10/train/deer/41377_deer.png,4,2,train
cifar10/cifar10/train/deer/29852_deer.png,4,2,train
cifar10/cifar10/train/deer/26378_deer.png,4,2,train
cifar10/cifar10/train/deer/32590_deer.png,4,2,valid
cifar10/cifar10/train/deer/35304_deer.png,4,1,valid
cifar10/cifar10/train/deer/10059_deer.png,4,4,train
cifar10/cifar10/train/deer/43718_deer.png,4,8,train
cifar10/cifar10/train/deer/27313_deer.png,4,5,train
cifar10/cifar10/train/deer/29947_deer.png,4,8,train
cifar10/cifar10/train/deer/4715_deer.png,4,4,valid
cifar10/cifar10/train/deer/20116_deer.png,4,8,valid
cifar10/cifar10/train/deer/27062_deer.png,4,8,valid
cifar10/cifar10/train/deer/15703_deer.png,4,2,train
cifar10/cifar10/train/deer/9887_deer.png,4,9,train
cifar10/cifar10/train/deer/18207_deer.png,4,1,valid
cifar10/cifar10/train/deer/17498_deer.png,4,1,train
cifar10/cifar10/train/deer/23420_deer.png,4,2,train
cifar10/cifar10/train/deer/9083_deer.png,4,4,train
cifar10/cifar10/train/deer/6485_deer.png,4,6,train
cifar10/cifar10/train/deer/15919_deer.png,4,5,valid
cifar10/cifar10/train/deer/28151_deer.png,4,8,train
cifar10/cifar10/train/deer/12698_deer.png,4,1,train
cifar10/cifar10/train/deer/37053_deer.png,4,2,valid
cifar10/cifar10/train/deer/14410_deer.png,4,2,train
cifar10/cifar10/train/deer/3046_deer.png,4,0,train
cifar10/cifar10/train/deer/10970_deer.png,4,2,train
cifar10/cifar10/train/deer/14305_deer.png,4,2,train
