path,label,client,split
fmnist/train/Shirt/43359.jpg,0,5,train
fmnist/train/Shirt/32247.jpg,0,5,train
fmnist/train/Shirt/11197.jpg,0,5,train
fmnist/train/Shirt/33133.jpg,0,7,train
fmnist/train/Shirt/49618.jpg,0,1,train
fmnist/train/Shirt/707.jpg,0,0,valid
fmnist/train/Shirt/37431.jpg,0,2,train
fmnist/train/Shirt/15819.jpg,0,6,valid
fmnist/train/Shirt/36765.jpg,0,5,valid
fmnist/train/Shirt/57041.jpg,0,5,train
fmnist/train/Shirt/24065.jpg,0,7,valid
fmnist/train/Shirt/53765.jpg,0,5,train
fmnist/train/Shirt/14839.jpg,0,5,train
fmnist/train/Shirt/24677.jpg,0,2,train
fmnist/train/Shirt/36640.jpg,0,5,train
fmnist/train/Shirt/33810.jpg,0,5,train
fmnist/train/Shirt/336.jpg,0,5,valid
fmnist/train/Shirt/28102.jpg,0,5,train
fmnist/train/Shirt/20801.jpg,0,5,valid
fmnist/train/Shirt/11194.jpg,0,4,valid
fmnist/train/Shirt/48594.jpg,0,5,train
fmnist/train/Shirt/5812.jpg,0,4,valid
fmnist/train/Shirt/41271.jpg,0,5,valid
fmnist/train/Shirt/27289.jpg,0,5,train
fmnist/train/Shirt/36222.jpg,0,7,train
fmnist/train/Shirt/30789.jpg,0,2,train
fmnist/train/Shirt/25371.jpg,0,1,train
fmnist/train/Shirt/3448.jpg,0,2,train
fmnist/train/Shirt/26802.jpg,0,0,valid
fmnist/train/Shirt/53239.jpg,0,4,train
fmnist/train/Shirt/52445.jpg,0,5,train
fmnist/train/Shirt/41698.jpg,0,7,train
fmnist/train/Shirt/48323.jpg,0,5,train
fmnist/train/Shirt/58844.jpg,0,7,train
fmnist/train/Shirt/49790.jpg,0,7,valid
fmnist/train/Shirt/11145.jpg,0,7,valid
fmnist/train/Shirt/4482.jpg,0,5,train
fmnist/train/Shirt/38616.jpg,0,6,valid
fmnist/train/Shirt/45538.jpg,0,7,valid
fmnist/train/Shirt/51720.jpg,0,4,train
fmnist/train/Shirt/17061.jpg,0,2,train
fmnist/train/Shirt/40113.jpg,0,5,train
fmnist/train/Shirt/7758.jpg,0,5,train
fmnist/train/Shirt/27797.jpg,0,5,valid
fmnist/train/Shirt/22072.jpg,0,5,valid
fmnist/train/Shirt/15343.jpg,0,2,valid
fmnist/train/Shirt/5276.jpg,0,2,valid
fmnist/train/Shirt/3603.jpg,0,2,train
fmnist/train/Shirt/21271.jpg,0,5,valid
fmnist/train/Shirt/5894.jpg,0,5,train
fmnist/train/Shirt/32328.jpg,0,9,train
fmnist/train/Shirt/51786.jpg,0,2,train
fmnist/train/Shirt/8709.jpg,0,5,train
fmnist/train/Shirt/206.jpg,0,2,train
fmnist/train/Shirt/30932.jpg,0,2,train
fmnist/train/Shirt/16549.jpg,0,7,valid
fmnist/train/Shirt/21928.jpg,0,6,train
fmnist/train/Shirt/16187.jpg,0,1,train
fmnist/train/Shirt/36845.jpg,0,0,train
fmnist/train/Shirt/51032.jpg,0,0,train
fmnist/train/Shirt/41175.jpg,0,7,valid
fmnist/train/Shirt/35535.jpg,0,7,valid
fmnist/train/Shirt/48174.jpg,0,2,train
fmnist/train/Shirt/29447.jpg,0,1,train
fmnist/train/Shirt/45707.jpg,0,2,train
fmnist/train/Shirt/50447.jpg,0,5,train
fmnist/train/Shirt/18610.jpg,0,0,train
fmnist/train/Shirt/59484.jpg,0,9,valid
fmnist/train/Shirt/17857.jpg,0,6,train
fmnist/train/Shirt/44669.jpg,0,2,train
fmnist/train/Shirt/33597.jpg,0,1,train
fmnist/train/Shirt/58714.jpg,0,9,valid
fmnist/train/Shirt/37849.jpg,0,1,train
fmnist/train/Shirt/38868.jpg,0,5,train
fmnist/train/Shirt/9434.jpg,0,0,valid
fmnist/train/Shirt/6624.jpg,0,0,train
fmnist/train/Shirt/12916.jpg,0,2,train
fmnist/train/Shirt/40202.jpg,0,2,train
fmnist/train/Shirt/10634.jpg,0,7,train
fmnist/train/Shirt/16393.jpg,0,2,valid
fmnist/train/Shirt/44684.jpg,0,5,valid
fmnist/train/Shirt/21588.jpg,0,5,train
fmnist/train/Shirt/49309.jpg,0,1,train
fmnist/train/Shirt/53533.jpg,0,8,train
fmnist/train/Shirt/25329.jpg,0,7,train
fmnist/train/Shirt/18982.jpg,0,7,train
fmnist/train/Shirt/10669.jpg,0,5,train
fmnist/train/Shirt/42440.jpg,0,1,train
fmnist/train/Shirt/1738.jpg,0,1,valid
fmnist/train/Shirt/22430.jpg,0,5,train
fmnist/train/Shirt/8437.jpg,0,9,train
fmnist/train/Shirt/47119.jpg,0,7,train
fmnist/train/Shirt/51375.jpg,0,9,train
fmnist/train/Shirt/21202.jpg,0,2,train
fmnist/train/Shirt/31622.jpg,0,1,valid
fmnist/train/Shirt/55282.jpg,0,7,train
fmnist/train/Shirt/13770.jpg,0,9,valid
fmnist/train/Shirt/21977.jpg,0,7,valid
fmnist/train/Shirt/41603.jpg,0,7,valid
fmnist/train/Shirt/59506.jpg,0,1,train
fmnist/train/Shirt/9975.jpg,0,2,valid
fmnist/train/Shirt/25413.jpg,0,5,train
fmnist/train/Shirt/20057.jpg,0,4,valid
fmnist/train/Shirt/28026.jpg,0,7,train
fmnist/train/Shirt/38027.jpg,0,9,valid
fmnist/train/Shirt/5150.jpg,0,1,valid
fmnist/train/Shirt/43604.jpg,0,2,train
fmnist/train/Shirt/18361.jpg,0,2,valid
fmnist/train/Shirt/20711.jpg,0,4,train
fmnist/train/Shirt/2228.jpg,0,0,train
fmnist/train/Shirt/48577.jpg,0,5,train
fmnist/train/Shirt/58414.jpg,0,2,valid
fmnist/train/Shirt/37965.jpg,0,5,train
fmnist/train/Shirt/12230.jpg,0,5,valid
fmnist/train/Shirt/47641.jpg,0,5,valid
fmnist/train/Shirt/39372.jpg,0,5,train
fmnist/train/Shirt/27006.jpg,0,5,train
fmnist/train/Shirt/21921.jpg,0,5,train
fmnist/train/Shirt/7694.jpg,0,6,train
fmnist/train/Shirt/22615.jpg,0,4,train
fmnist/train/Shirt/30167.jpg,0,2,train
fmnist/train/Shirt/18929.jpg,0,2,valid
fmnist/train/Shirt/28322.jpg,0,7,valid
fmnist/train/Shirt/45762.jpg,0,9,train
fmnist/train/Shirt/14473.jpg,0,5,valid
fmnist/train/Shirt/34454.jpg,0,1,valid
fmnist/train/Shirt/51855.jpg,0,0,train
fmnist/train/Shirt/12605.jpg,0,5,train
fmnist/train/Shirt/158.jpg,0,7,valid
fmnist/train/Shirt/34878.jpg,0,7,train
fmnist/train/Shirt/20551.jpg,0,5,valid
fmnist/train/Shirt/35562.jpg,0,9,valid
fmnist/train/Shirt/59076.jpg,0,5,valid
fmnist/train/Shirt/9343.jpg,0,5,train
fmnist/train/Shirt/58873.jpg,0,7,train
fmnist/train/Shirt/12742.jpg,0,7,train
fmnist/train/Shirt/24856.jpg,0,5,train
fmnist/train/Shirt/20208.jpg,0,7,valid
fmnist/train/Shirt/53728.jpg,0,2,train
fmnist/train/Shirt/9144.jpg,0,2,train
fmnist/train/Shirt/7430.jpg,0,2,train
fmnist/train/Shirt/19258.jpg,0,7,train
fmnist/train/Shirt/45953.jpg,0,9,train
fmnist/train/Shirt/59931.jpg,0,2,valid
fmnist/train/Shirt/58373.jpg,0,5,train
fmnist/train/Shirt/15450.jpg,0,0,train
fmnist/train/Shirt/13453.jpg,0,5,valid
fmnist/train/Shirt/24214.jpg,0,9,train
fmnist/train/Shirt/11192.jpg,0,1,train
fmnist/train/Shirt/38273.jpg,0,5,train
fmnist/train/Shirt/17655.jpg,0,1,train
fmnist/train/Shirt/43118.jpg,0,7,train
fmnist/train/Shirt/559.jpg,0,5,train
fmnist/train/Shirt/22985.jpg,0,2,valid
fmnist/train/Shirt/23355.jpg,0,7,train
fmnist/train/Shirt/14253.jpg,0,7,train
fmnist/train/Shirt/16666.jpg,0,5,valid
fmnist/train/Shirt/58054.jpg,0,2,train
fmnist/train/Shirt/59155.jpg,0,2,valid
fmnist/train/Shirt/2489.jpg,0,5,train
fmnist/train/Shirt/32961.jpg,0,5,train
fmnist/train/Shirt/5765.jpg,0,5,train
fmnist/train/Shirt/48547.jpg,0,7,valid
fmnist/train/Shirt/58604.jpg,0,2,train
fmnist/train/Shirt/15022.jpg,0,5,train
fmnist/train/Shirt/16686.jpg,0,5,train
fmnist/train/Shirt/49439.jpg,0,0,train
fmnist/train/Shirt/58017.jpg,0,7,train
fmnist/train/Shirt/55349.jpg,0,2,valid
fmnist/train/Shirt/48280.jpg,0,5,valid
fmnist/train/Shirt/31448.jpg,0,5,valid
fmnist/train/Shirt/43091.jpg,0,7,train
fmnist/train/Shirt/18948.jpg,0,5,train
fmnist/train/Shirt/28841.jpg,0,2,train
fmnist/train/Shirt/1481.jpg,0,5,train
fmnist/train/Shirt/54474.jpg,0,1,train
fmnist/train/Shirt/8536.jpg,0,7,train
fmnist/train/Shirt/30881.jpg,0,9,train
fmnist/train/Shirt/34651.jpg,0,4,valid
fmnist/train/Shirt/37348.jpg,0,2,valid
fmnist/train/Shirt/53181.jpg,0,2,valid
fmnist/train/Shirt/18165.jpg,0,2,train
fmnist/train/Shirt/4446.jpg,0,5,train
fmnist/train/Shirt/59433.jpg,0,2,train
fmnist/train/Shirt/10136.jpg,0,2,train
fmnist/train/Shirt/41610.jpg,0,5,valid
fmnist/train/Shirt/44174.jpg,0,2,train
fmnist/train/Shirt/7700.jpg,0,1,train
fmnist/train/Shirt/45713.jpg,0,2,train
fmnist/train/Shirt/11178.jpg,0,2,valid
fmnist/train/Shirt/52208.jpg,0,5,train
fmnist/train/Shirt/22363.jpg,0,7,train
fmnist/train/Shirt/55798.jpg,0,5,valid
fmnist/train/Shirt/37195.jpg,0,1,valid
fmnist/train/Shirt/50544.jpg,0,5,train
fmnist/train/Shirt/46170.jpg,0,8,train
fmnist/train/Shirt/4276.jpg,0,4,train
fmnist/train/Shirt/17639.jpg,0,1,train
fmnist/train/Shirt/1022.jpg,0,5,valid
fmnist/train/Shirt/51227.jpg,0,2,train
fmnist/train/Shirt/45506.jpg,0,5,train
fmnist/train/Shirt/55292.jpg,0,2,train
fmnist/train/Shirt/31760.jpg,0,7,train
fmnist/train/Shirt/52342.jpg,0,2,train
fmnist/train/Shirt/54068.jpg,0,7,valid
fmnist/train/Shirt/2702.jpg,0,2,train
fmnist/train/Shirt/10327.jpg,0,1,train
fmnist/train/Shirt/47082.jpg,0,2,train
fmnist/train/Trouser/21761.jpg,6,4,valid
fmnist/train/Trouser/48768.jpg,6,1,train
fmnist/train/Trouser/57180.jpg,6,5,train
fmnist/train/Trouser/9088.jpg,6,6,valid
fmnist/train/Trouser/19110.jpg,6,5,train
fmnist/train/Trouser/37994.jpg,6,9,valid
fmnist/train/Trouser/34685.jpg,6,5,train
fmnist/train/Trouser/30397.jpg,6,9,train
fmnist/train/Trouser/20305.jpg,6,1,valid
fmnist/train/Trouser/988.jpg,6,9,train
fmnist/train/Trouser/4094.jpg,6,5,train
fmnist/train/Trouser/49124.jpg,6,1,train
fmnist/train/Trouser/2584.jpg,6,7,train
fmnist/train/Trouser/12495.jpg,6,1,train
fmnist/train/Trouser/47998.jpg,6,9,train
fmnist/train/Trouser/10991.jpg,6,6,train
fmnist/train/Trouser/10063.jpg,6,8,valid
fmnist/train/Trouser/34815.jpg,6,9,train
fmnist/train/Trouser/39281.jpg,6,1,valid
fmnist/train/Trouser/12426.jpg,6,1,train
fmnist/train/Trouser/59257.jpg,6,7,train
fmnist/train/Trouser/1966.jpg,6,7,train
fmnist/train/Trouser/37275.jpg,6,1,train
fmnist/train/Trouser/47513.jpg,6,1,train
fmnist/train/Trouser/23727.jpg,6,9,train
fmnist/train/Trouser/4542.jpg,6,1,train
fmnist/train/Trouser/26022.jpg,6,4,train
fmnist/train/Trouser/45020.jpg,6,2,train
fmnist/train/Trouser/59426.jpg,6,6,train
fmnist/train/Trouser/59532.jpg,6,8,valid
fmnist/train/Trouser/58524.jpg,6,6,train
fmnist/train/Trouser/41739.jpg,6,1,train
fmnist/train/Trouser/21656.jpg,6,1,valid
fmnist/train/Trouser/8400.jpg,6,8,train
fmnist/train/Trouser/56957.jpg,6,9,train
fmnist/train/Trouser/42144.jpg,6,9,train
fmnist/train/Trouser/45424.jpg,6,8,train
fmnist/train/Trouser/30079.jpg,6,8,valid
fmnist/train/Trouser/2958.jpg,6,2,valid
fmnist/train/Trouser/4464.jpg,6,5,train
fmnist/train/Trouser/8246.jpg,6,8,train
fmnist/train/Trouser/23364.jpg,6,6,train
fmnist/train/Trouser/58589.jpg,6,4,valid
fmnist/train/Trouser/2943.jpg,6,9,valid
fmnist/train/Trouser/38888.jpg,6,6,train
fmnist/train/Trouser/5526.jpg,6,6,valid
fmnist/train/Trouser/59284.jpg,6,6,train
fmnist/train/Trouser/502.jpg,6,7,valid
fmnist/train/Trouser/32028.jpg,6,8,valid
fmnist/train/Trouser/12371.jpg,6,9,train
fmnist/train/Trouser/7153.jpg,6,1,train
fmnist/train/Trouser/6248.jpg,6,1,train
fmnist/train/Trouser/35361.jpg,6,9,valid
fmnist/train/Trouser/3104.jpg,6,1,train
fmnist/train/Trouser/44084.jpg,6,9,train
fmnist/train/Trouser/45377.jpg,6,6,valid
fmnist/train/Trouser/40794.jpg,6,1,train
fmnist/train/Trouser/12154.jpg,6,1,train
fmnist/train/Trouser/18175.jpg,6,1,train
fmnist/train/Trouser/3416.jpg,6,7,train
fmnist/train/Trouser/46635.jpg,6,8,train
fmnist/train/Trouser/13512.jpg,6,8,train
fmnist/train/Trouser/46026.jpg,6,6,train
fmnist/train/Trouser/59067.jpg,6,1,train
fmnist/train/Trouser/50497.jpg,6,8,valid
fmnist/train/Trouser/33242.jpg,6,8,train
fmnist/train/Trouser/37137.jpg,6,8,train
fmnist/train/Trouser/21051.jpg,6,8,train
fmnist/train/Trouser/18303.jpg,6,0,train
fmnist/train/Trouser/46527.jpg,6,1,train
fmnist/train/Trouser/26702.jpg,6,9,valid
fmnist/train/Trouser/42365.jpg,6,6,valid
fmnist/train/Trouser/15428.jpg,6,1,valid
fmnist/train/Trouser/54766.jpg,6,5,train
fmnist/train/Trouser/54407.jpg,6,6,train
fmnist/train/Trouser/59524.jpg,6,6,train
fmnist/train/Trouser/29211.jpg,6,8,train
fmnist/train/Trouser/52143.jpg,6,2,train
fmnist/train/Trouser/26399.jpg,6,9,train
fmnist/train/Trouser/51302.jpg,6,1,train
fmnist/train/Trouser/12218.jpg,6,8,train
fmnist/train/Trouser/40968.jpg,6,7,train
fmnist/train/Trouser/20281.jpg,6,9,train
fmnist/train/Trouser/43098.jpg,6,7,valid
fmnist/train/Trouser/54955.jpg,6,8,train
fmnist/train/Trouser/3587.jpg,6,5,train
fmnist/train/Trouser/16772.jpg,6,9,valid
fmnist/train/Trouser/12713.jpg,6,9,train
fmnist/train/Trouser/26405.jpg,6,1,valid
fmnist/train/Trouser/2874.jpg,6,7,train
fmnist/train/Trouser/48427.jpg,6,1,train
fmnist/train/Trouser/52291.jpg,6,9,train
fmnist/train/Trouser/53281.jpg,6,6,train
fmnist/train/Trouser/25191.jpg,6,4,valid
fmnist/train/Trouser/46301.jpg,6,4,train
fmnist/train/Trouser/6411.jpg,6,1,valid
fmnist/train/Trouser/48002.jpg,6,4,valid
fmnist/train/Trouser/41084.jpg,6,6,valid
fmnist/train/Trouser/47391.jpg,6,1,train
fmnist/train/Trouser/4614.jpg,6,1,train
fmnist/train/Trouser/14462.jpg,6,1,train
fmnist/train/Trouser/14167.jpg,6,1,train
fmnist/train/Trouser/24960.jpg,6,1,train
fmnist/train/Trouser/31945.jpg,6,8,train
fmnist/train/Trouser/54933.jpg,6,8,train
fmnist/train/Trouser/28910.jpg,6,6,train
fmnist/train/Trouser/34538.jpg,6,9,valid
fmnist/train/Trouser/46854.jpg,6,4,train
fmnist/train/Trouser/42576.jpg,6,6,train
fmnist/train/Trouser/2098.jpg,6,1,train
fmnist/train/Trouser/22247.jpg,6,9,train
fmnist/train/Trouser/47811.jpg,6,1,train
fmnist/train/Trouser/31087.jpg,6,6,valid
fmnist/train/Trouser/49485.jpg,6,1,train
fmnist/train/Trouser/15976.jpg,6,5,train
fmnist/train/Trouser/59996.jpg,6,9,train
fmnist/train/Trouser/6527.jpg,6,7,train
fmnist/train/Trouser/45294.jpg,6,8,valid
fmnist/train/Trouser/55743.jpg,6,1,train
fmnist/train/Trouser/42114.jpg,6,6,train
fmnist/train/Trouser/6968.jpg,6,6,valid
fmnist/train/Trouser/13915.jpg,6,6,train
fmnist/train/Trouser/45399.jpg,6,6,train
fmnist/train/Trouser/32173.jpg,6,1,train
fmnist/train/Trouser/44647.jpg,6,9,train
fmnist/train/Trouser/16481.jpg,6,6,train
fmnist/train/Trouser/47080.jpg,6,6,train
fmnist/train/Trouser/15142.jpg,6,6,train
fmnist/train/Trouser/48199.jpg,6,6,train
fmnist/train/Trouser/29479.jpg,6,6,valid
fmnist/train/Trouser/30117.jpg,6,6,valid
fmnist/train/Trouser/58169.jpg,6,9,train
fmnist/train/Trouser/40485.jpg,6,6,train
fmnist/train/Trouser/5698.jpg,6,6,train
fmnist/train/Trouser/27901.jpg,6,6,valid
fmnist/train/Trouser/19734.jpg,6,6,train
fmnist/train/Trouser/27553.jpg,6,1,train
fmnist/train/Trouser/20723.jpg,6,6,train
fmnist/train/Trouser/58753.jpg,6,1,valid
fmnist/train/Trouser/37847.jpg,6,6,train
fmnist/train/Trouser/26147.jpg,6,9,train
fmnist/train/Trouser/39242.jpg,6,8,valid
fmnist/train/Trouser/16862.jpg,6,6,valid
fmnist/train/Trouser/24331.jpg,6,9,train
fmnist/train/Trouser/41186.jpg,6,1,train
fmnist/train/Trouser/4236.jpg,6,7,valid
fmnist/train/Trouser/51642.jpg,6,9,train
fmnist/train/Trouser/47262.jpg,6,9,train
fmnist/train/Trouser/19429.jpg,6,8,valid
fmnist/train/Trouser/59097.jpg,6,8,train
fmnist/train/Trouser/50629.jpg,6,2,valid
fmnist/train/Trouser/28470.jpg,6,6,train
fmnist/train/Trouser/41511.jpg,6,9,valid
fmnist/train/Trouser/19222.jpg,6,8,train
fmnist/train/Trouser/28305.jpg,6,8,valid
fmnist/train/Trouser/35078.jpg,6,9,valid
fmnist/train/Trouser/19090.jpg,6,6,train
fmnist/train/Trouser/26050.jpg,6,8,train
fmnist/train/Trouser/57464.jpg,6,6,valid
fmnist/train/Trouser/29687.jpg,6,5,train
fmnist/train/Trouser/40327.jpg,6,9,train
fmnist/train/Trouser/3686.jpg,6,6,valid
fmnist/train/Trouser/5984.jpg,6,9,valid
fmnist/train/Trouser/22936.jpg,6,2,valid
fmnist/train/Trouser/23004.jpg,6,6,train
fmnist/train/Trouser/49967.jpg,6,7,train
fmnist/train/Trouser/35143.jpg,6,8,train
fmnist/train/Trouser/36537.jpg,6,9,train
fmnist/train/Trouser/21999.jpg,6,6,valid
fmnist/train/Trouser/41313.jpg,6,5,valid
fmnist/train/Trouser/57726.jpg,6,4,valid
fmnist/train/Trouser/5020.jpg,6,8,train
fmnist/train/Trouser/37623.jpg,6,6,train
fmnist/train/Trouser/59659.jpg,6,6,valid
fmnist/train/Trouser/19727.jpg,6,1,valid
fmnist/train/Trouser/52795.jpg,6,1,train
fmnist/train/Trouser/12163.jpg,6,6,train
fmnist/train/Trouser/58072.jpg,6,8,train
fmnist/train/Trouser/13133.jpg,6,8,valid
fmnist/train/Trouser/29456.jpg,6,6,train
fmnist/train/Trouser/54362.jpg,6,9,valid
fmnist/train/Trouser/36536.jpg,6,9,train
fmnist/train/Trouser/49381.jpg,6,9,train
fmnist/train/Trouser/56370.jpg,6,9,valid
fmnist/train/Trouser/14084.jpg,6,9,train
fmnist/train/Trouser/10025.jpg,6,2,train
fmnist/train/Trouser/59143.jpg,6,8,train
fmnist/train/Trouser/47373.jpg,6,9,train
fmnist/train/Trouser/28535.jpg,6,9,valid
fmnist/train/Trouser/39506.jpg,6,7,train
fmnist/train/Trouser/45236.jpg,6,6,train
fmnist/train/Trouser/550.jpg,6,8,train
fmnist/train/Trouser/51187.jpg,6,6,train
fmnist/train/Trouser/44926.jpg,6,8,train
fmnist/train/Trouser/49564.jpg,6,9,train
fmnist/train/Trouser/41469.jpg,6,6,valid
fmnist/train/Trouser/284.jpg,6,4,train
fmnist/train/Trouser/58716.jpg,6,8,valid
fmnist/train/Trouser/17267.jpg,6,6,valid
fmnist/train/Trouser/7930.jpg,6,1,train
fmnist/train/Trouser/42955.jpg,6,1,train
fmnist/train/Trouser/24768.jpg,6,9,train
fmnist/train/Trouser/35091.jpg,6,6,train
fmnist/train/Trouser/33663.jpg,6,4,train
fmnist/train/Trouser/5013.jpg,6,9,train
fmnist/train/Trouser/48148.jpg,6,8,train
fmnist/train/Trouser/20332.jpg,6,1,train
fmnist/train/Trouser/30282.jpg,6,9,train
fmnist/train/Trouser/27111.jpg,6,8,train
fmnist/train/Trouser/48328.jpg,6,6,train
fmnist/train/Trouser/10871.jpg,6,8,valid
fmnist/train/Trouser/12999.jpg,6,6,train
fmnist/train/Trouser/34010.jpg,6,9,valid
fmnist/train/Trouser/39660.jpg,6,8,train
fmnist/train/Trouser/22441.jpg,6,1,valid
fmnist/train/Trouser/2506.jpg,6,4,valid
fmnist/train/Trouser/8219.jpg,6,7,train
fmnist/train/Trouser/17014.jpg,6,8,train
fmnist/train/Trouser/57305.jpg,6,2,train
fmnist/train/Trouser/53604.jpg,6,1,valid
fmnist/train/Trouser/48871.jpg,6,8,train
fmnist/train/Trouser/52085.jpg,6,6,train
fmnist/train/Trouser/40926.jpg,6,9,train
fmnist/train/Trouser/36999.jpg,6,8,train
fmnist/train/Trouser/19210.jpg,6,4,train
fmnist/train/Trouser/28885.jpg,6,1,train
fmnist/train/Trouser/28843.jpg,6,8,train
fmnist/train/Trouser/11808.jpg,6,6,valid
fmnist/train/Trouser/29824.jpg,6,2,train
fmnist/train/Trouser/47059.jpg,6,9,valid
fmnist/train/Trouser/18523.jpg,6,1,valid
fmnist/train/Trouser/12169.jpg,6,8,train
fmnist/train/Trouser/34712.jpg,6,6,train
fmnist/train/Trouser/57047.jpg,6,9,train
fmnist/train/Trouser/49441.jpg,6,1,valid
fmnist/train/Trouser/55534.jpg,6,8,train
fmnist/train/Trouser/33564.jpg,6,8,valid
fmnist/train/Trouser/31788.jpg,6,6,train
fmnist/train/Trouser/53071.jpg,6,9,train
fmnist/train/Trouser/33023.jpg,6,4,train
fmnist/train/Trouser/4488.jpg,6,9,train
fmnist/train/Trouser/46206.jpg,6,6,valid
fmnist/train/Trouser/11168.jpg,6,8,train
fmnist/train/Trouser/57181.jpg,6,2,train
fmnist/train/Trouser/21439.jpg,6,9,train
fmnist/train/Trouser/9452.jpg,6,9,train
fmnist/train/Trouser/31576.jpg,6,6,train
fmnist/train/Trouser/20725.jpg,6,9,train
fmnist/train/Trouser/18537.jpg,6,6,valid
fmnist/train/Trouser/30024.jpg,6,6,train
fmnist/train/Trouser/42767.jpg,6,7,train
fmnist/train/Trouser/36618.jpg,6,6,train
fmnist/train/Trouser/4684.jpg,6,1,train
fmnist/train/Trouser/3557.jpg,6,9,train
fmnist/train/Trouser/40543.jpg,6,1,train
fmnist/train/Trouser/1037.jpg,6,9,valid
fmnist/train/Trouser/44385.jpg,6,1,valid
fmnist/train/Trouser/10842.jpg,6,6,train
fmnist/train/Trouser/37953.jpg,6,9,train
fmnist/train/Trouser/55210.jpg,6,1,valid
fmnist/train/Trouser/29083.jpg,6,9,train
fmnist/train/Trouser/6087.jpg,6,9,train
fmnist/train/Trouser/20539.jpg,6,6,train
fmnist/train/Trouser/27712.jpg,6,9,valid
fmnist/train/Trouser/52603.jpg,6,0,valid
fmnist/train/Trouser/37391.jpg,6,1,valid
fmnist/train/Trouser/39227.jpg,6,6,train
fmnist/train/Trouser/59294.jpg,6,9,train
fmnist/train/Trouser/49022.jpg,6,5,train
fmnist/train/Trouser/26676.jpg,6,8,train
fmnist/train/Trouser/19411.jpg,6,9,train
fmnist/train/Trouser/49978.jpg,6,5,train
fmnist/train/Trouser/44101.jpg,6,4,train
fmnist/train/Trouser/29569.jpg,6,9,valid
fmnist/train/Trouser/22097.jpg,6,9,train
fmnist/train/Trouser/45950.jpg,6,2,valid
fmnist/train/Trouser/24585.jpg,6,8,train
fmnist/train/Trouser/56356.jpg,6,4,valid
fmnist/train/Trouser/18046.jpg,6,5,train
fmnist/train/Trouser/51287.jpg,6,7,train
fmnist/train/Trouser/48165.jpg,6,9,valid
fmnist/train/Trouser/15670.jpg,6,1,train
fmnist/train/Trouser/34888.jpg,6,6,train
fmnist/train/Trouser/5945.jpg,6,8,train
fmnist/train/Trouser/34303.jpg,6,6,valid
fmnist/train/Trouser/4142.jpg,6,6,valid
fmnist/train/Trouser/21815.jpg,6,6,train
fmnist/train/Trouser/56419.jpg,6,8,valid
fmnist/train/Trouser/41636.jpg,6,1,valid
fmnist/train/Trouser/14008.jpg,6,4,train
fmnist/train/Trouser/23109.jpg,6,6,valid
fmnist/train/Trouser/33507.jpg,6,8,train
fmnist/train/Trouser/54532.jpg,6,9,valid
fmnist/train/Trouser/14846.jpg,6,9,valid
fmnist/train/Trouser/5423.jpg,6,4,valid
fmnist/train/Trouser/12133.jpg,6,7,train
fmnist/train/Trouser/55953.jpg,6,6,valid
fmnist/train/Trouser/59603.jpg,6,4,train
fmnist/train/Trouser/43623.jpg,6,6,valid
fmnist/train/Trouser/23346.jpg,6,6,train
fmnist/train/Trouser/39012.jpg,6,9,train
fmnist/train/Trouser/57069.jpg,6,4,train
fmnist/train/Trouser/57821.jpg,6,6,train
fmnist/train/Trouser/47415.jpg,6,9,train
fmnist/train/Trouser/50058.jpg,6,6,valid
fmnist/train/Trouser/3208.jpg,6,6,train
fmnist/train/Trouser/3832.jpg,6,9,train
fmnist/train/Trouser/17059.jpg,6,1,train
fmnist/train/Trouser/25134.jpg,6,6,train
fmnist/train/Trouser/40362.jpg,6,8,valid
fmnist/train/Trouser/45828.jpg,6,6,train
fmnist/train/Trouser/52666.jpg,6,6,train
fmnist/train/Trouser/44952.jpg,6,9,valid
fmnist/train/Trouser/35917.jpg,6,4,train
fmnist/train/Trouser/22184.jpg,6,8,valid
fmnist/train/Trouser/12859.jpg,6,9,train
fmnist/train/Trouser/2825.jpg,6,9,train
fmnist/train/Trouser/26308.jpg,6,9,train
fmnist/train/Trouser/34761.jpg,6,8,train
fmnist/train/Trouser/16414.jpg,6,1,valid
fmnist/train/Trouser/9508.jpg,6,1,train
fmnist/train/Trouser/30543.jpg,6,6,train
fmnist/train/Trouser/7146.jpg,6,5,train
fmnist/train/Trouser/48647.jpg,6,6,train
fmnist/train/Trouser/12494.jpg,6,9,train
fmnist/train/Trouser/2416.jpg,6,6,train
fmnist/train/Trouser/51846.jpg,6,1,train
fmnist/train/Trouser/1102.jpg,6,1,train
fmnist/train/Trouser/40423.jpg,6,8,train
fmnist/train/Trouser/38565.jpg,6,8,train
fmnist/train/Trouser/44768.jpg,6,9,valid
fmnist/train/Trouser/44069.jpg,6,8,train
fmnist/train/Trouser/10078.jpg,6,8,train
fmnist/train/Trouser/5785.jpg,6,8,valid
fmnist/train/Trouser/56135.jpg,6,7,valid
fmnist/train/Trouser/8755.jpg,6,7,valid
fmnist/train/Trouser/38109.jpg,6,9,valid
fmnist/train/Trouser/23386.jpg,6,8,valid
fmnist/train/Trouser/48679.jpg,6,1,train
fmnist/train/Trouser/21701.jpg,6,6,valid
fmnist/train/Trouser/48425.jpg,6,1,train
fmnist/train/Trouser/56488.jpg,6,7,train
fmnist/train/Trouser/53963.jpg,6,1,valid
fmnist/train/Trouser/28712.jpg,6,1,train
fmnist/train/Trouser/50083.jpg,6,7,train
